symbol_nse,symbol_bse,company_name,isin,nse_series,bse_scrip_code,status
,TITANIN,TITAN INTECH LIMITED,INE807M01031,,521005,active
,TITANSEC,Titan Securities Ltd.,INE090D01017,,530045,active
,TLL,Trident Lifeline Limited,INE0MKA01014,,543616,active
TMB,TMB,Tamilnad Mercantile Bank Limited,INE668A01016,EQ,543596,active
TMCV,TMCV,Tata Motors Limited,INE1TAE01010,EQ,544569,active
TMPV,TMPV,TATA MOTORS PASSENGER VEHICLES LIMITED,INE155A01022,EQ,500570,active
,TMTIND-B1,TMT (India) ltd.,INE182E01010,,522171,suspended
TNPETRO,TNPETRO,Tamilnadu Petroproducts Ltd,INE148A01019,EQ,500777,active
TNPL,TNPL,Tamil Nadu Newsprint And Papers Ltd,INE107A01015,EQ,531426,active
,TNSTLTU,Tamilnadu Steel Tubes Ltd.,INE176E01012,,513540,active
TNTELE,TNTELE,Tamilnadu Telecommunications Ltd.,INE141D01018,EQ,523419,active
,TODAYS,Todays Writing Instruments Ltd,INE944B01019,,531830,delisted
,TOKYOFIN,Tokyo Finance Ltd.,INE546D01018,,531644,active
TOKYOPLAST,TOKYOPLAST,Tokyo Plast International Ltd.,INE932C01012,EQ,500418,active
,TOLANDM,Tolani Bulk Carriers ltd.,INE051C01011,,500419,delisted
TOLINS,TOLINS,Tolins Tyres Limited,INE0RWQ01014,EQ,544254,active
,TONIRPHQ,Tonira Pharma Ltd.,INE844F01012,,530155,delisted
,TOP100CASE,Zerodha Mutual Fund,INF0R8F01067,,544194,active
,TOP10ADD,DSP Mutual Fund,INF740KA1UR9,,544247,active
,TOP15IETF,ICICI Prudential Mutual Fund,INF109K1A344,,544427,active
,TOP20,Mirae Asset Mutual Fund,INF769K01PZ5,,544660,active
,TOPMEDIA,Top Media Entertainment Ltd.,INE049C01023,,532036,delisted
,TOPTELE,Top Telemedia Ltd.,INE632B01036,,531554,delisted
TORNTPHARM,TORNTPHARM,Torrent Pharmaceuticals Ltd.,INE685A01028,EQ,500420,active
TORNTPOWER,TORNTPOWER,TORRENT POWER LIMITED,INE813H01021,EQ,532779,active
,TORRCABS,Torrent  Cables Ltd,INE859B01027,,523856,delisted
,TOTEM,Forbes Precision Tools and Machine Parts Limited,INE0TT901016,,544186,active
,TOTEX,Total Exports Ltd,INE109E01013,,523878,delisted
,TOYAMAQ,Toyama Electric Ltd.,INE081D01016,,517407,delisted
,TOYAMSL,TOYAM SPORTS LIMITED,INE457P01020,,538607,active
,TPAEC,Torrent Power AEC Limited,INE424A01014,,500004,delisted
TPHQ,TPHQ,Teamo Productions HQ Limited,INE065J01024,EQ,533048,active
,TPHQ-RE,Teamo Productions HQ Limited,INE065J20016,,750780,suspended
,TPINDIA,TPI India Ltd.,INE578C01021,,500421,active
TPLPLASTEH,TPLPLASTEH,TPL Plastech Limited,INE413G01022,EQ,526582,active
,TPROJECT,Thirani Projects Limited,INE901C01017,,538464,active
,TPSEC,Torrent Power SEC Limited,INE054B01017,,501736,delisted
,TRABI,Transgene Biotek Ltd.,INE773D01018,,526139,active
TRACXN,TRACXN,Tracxn Technologies Limited,INE0HMF01019,EQ,543638,active
,TRADEUNO,GAME CHANGERS TEXFAB LIMITED,INE1GUJ01014,,544594,active
,TRADEWELL,TRADEWELL HOLDINGS LIMITED,INE819G01012,,531203,active
,TRADWIN,Trade Wings Ltd.,INE961E01017,,509953,active
,TRAIL-RE,Texmaco Rail & Engineering Limited,INE621L20012,,750674,suspended
,TRAMEDI,Trans Medicare Ltd.,INE358P01012,,524484,delisted
,TRANOCE,Transoceanic Properties Ltd.,INE074J01018,,509003,active
,TRANSASIA,Trans Asia Corporation Ltd,INE321C01018,,530783,delisted
,TRANSCHEM,Transchem Limited.,INE019B01010,,500422,active
,TRANSCON,Transcon Research And Infotech Ltd.,INE273C01011,,531318,delisted
,TRANSCOR,Transcorp International Ltd.,INE330E01023,,532410,active
,TRANSFD,Transglobe Foods Ltd.,INE213P01027,,519367,active
,TRANSFRE,Trans-Freight Containers Ltd.,INE360D01014,,513063,active
,TRANSPACT,Transpact Enterprises Limited,INE06YD01010,,542765,active
,TRANSPEK,Transpek Industry Ltd.,INE687A01016,,506687,active
TRANSRAILL,TRANSRAILL,Transrail Lighting Limited,INE454P01035,EQ,544317,active
,TRANSRIN,Transtream India.com Ltd.,INE981A01013,,532258,delisted
,TRANSVOY,TRANSVOY LOGISTICS INDIA LIMITED,INE0MPU01011,,543754,active
TRANSWORLD,TRANSWORLD,TRANSWORLD SHIPPING LINES LIMITED,INE757B01015,EQ,520151,active
,TRANWAY21,TRANWAY21 TECHNOLOGIES LIMITED,INE0BIW01023,,542923,active
,TRATF,Trans Techno Foods Ltd.,INE405B01011,,519496,delisted
TRAVELFOOD,TRAVELFOOD,TRAVEL FOOD SERVICES LIMITED,INE103V01028,EQ,544443,active
,TRAVELS,Travels & rentals Limited,INE0SG001011,,544242,active
TREEHOUSE,TREEHOUSE,Tree House Education & Accessories Limited,INE040M01013,EQ,533540,active
,TREJHARA,Trejhara Solutions Limited,INE00CA01015,,542233,active
TREL,TREL,Transindia Real Estate Limited,INE0O3901029,EQ,543955,active
,TRENDELEC,Trend Electronics Limited,INE219F01017,,517228,suspended
TRENT,TRENT,Trent Ltd [Lakme Ltd],INE849A01020,EQ,500251,active
,TRENTCCCPSA,Trent Ltd [Lakme Ltd],INE849A03018,,710051,delisted
,TRENTCCCPSB,Trent Ltd [Lakme Ltd],INE849A03026,,710052,delisted
,TRESCON,TRESCON LIMITED,INE088D01011,,532159,active
TRF,TRF,TRF Ltd,INE391D01019,EQ,505854,active
,TRIBHSG,Tribhuvan Housing Ltd.,INE884D01039,,531703,delisted
,TRICOM,Tricom India Ltd.,INE771B01032,,531675,delisted
,TRICOMFRU,Tricom Fruit Products Limited,INE843F01014,,531716,suspended
,TRIDE,Trident Projects Ltd.,INE988B01016,,526626,delisted
TRIDENT,TRIDENT,Trident Ltd,INE064C01022,EQ,521064,active
,TRIDETOOL,Trident Tools Limited,INE179D01018,,531972,suspended
TRIGYN,TRIGYN,Trigyn Technologies Ltd.,INE948A01012,EQ,517562,active
,TRILIANCE,TRILIANCE POLYMERS LIMITED,INE778N01016,,509046,active
,TRILLENT,Trillenium Technologies Ltd.,INE187B01015,,519473,delisted
,TRILOGIC,Trilogic Digital Media Limited,INE532D01018,,531712,delisted
,TRIMURTHI1,NOVELIX PHARMACEUTICALS LIMITED,INE314I01036,,590093,delisted
,TRINETHRA,Trinethra Infra Ventures Limited,INE922D01029,,590091,delisted
,TRINETRA,TRINETRA CEMENT LIMITED,INE031L01014,,513428,delisted
,TRINITY,Trinity Bio-tech Ltd.,INE785B01016,,530573,delisted
,TRINITYLEA,Trinity League India Limited,INE884X01011,,531846,active
,TRIOMERC,Trio Mercantile & Trading Limited,INE234G01022,,534755,active
,TRIPEXO,Tripex Overseas Ltd.,INE360G01017,,531774,delisted
,TRIPR,Triochem Products Ltd.,INE331E01013,,512101,active
,TRISHAKT,Trishakti Industries Limited,INE238C01022,,531279,active
,TRITON,Triton Corp. Ltd.,INE982C01033,,523387,active
,TRITONV,Triton Valves Ltd.,INE440G01017,,505978,active
,TRITRADE,Trinity Tradelink Limited,INE567D01022,,512417,delisted
TRITURBINE,TRITURBINE,Triveni Turbine Limited,INE152M01016,EQ,533655,active
,TRIUMPIN,Triumph International Finance India,INE382B01012,,532131,active
TRIVENI,TRIVENI,Triveni Engineering & Industries Ltd,INE256C01024,EQ,532356,active
,TRIVENIENT,Triveni Enterprises Limited,INE916P01025,,538569,active
,TRIVENIGQ,Triveni Glass Ltd.,INE094C01011,,502281,active
,TRL,Taylormade Renewables Limited,INE459Z01017,,541228,active
,TROMBOEXT,Trombo Extractions Limited,INE850O01011,,519303,delisted
TRU,TRU,TruCap Finance Limited,INE615R01029,EQ,540268,active
TRUALT,TRUALT,TRUALT BIOENERGY LIMITED,INE0MWH01014,EQ,544545,active
,TRUCAP-RE,Trustedge Capital Limited,INE398H20015,,751043,suspended
,TRUECOLORS,TRUE COLORS LIMITED,INE1LDV01015,,544531,active
,TRUEGREEN,TRUE GREEN BIO ENERGY LIMITED,INE672K01025,,533407,active
,TRUSTEDGE,Trustedge Capital Limited,INE398H01015,,532056,active
,TRUSTWAVE,TRUSTWAVE SECURITIES LIMITED,INE668Y01016,,508963,active
,TSIFDG,Tata Mutual Fund,INF277K30047,,544649,active
,TSIFDIR,Tata Mutual Fund,INF277K30054,,544650,active
,TSIFRG,Tata Mutual Fund,INF277K30013,,544651,active
,TSIFRIP,Tata Mutual Fund,INF277K30039,,544652,active
,TSIFRIR,Tata Mutual Fund,INF277K30021,,544653,active
,TSL,TSL Industries Ltd.,INE547D01016,,531659,delisted
,TSPIRITUAL,T. Spiritual World Ltd.,INE541C01037,,532444,active
,TTC,TOSS THE COIN LIMITED,INE0XAY01012,,544303,active
,TTFL,Trident Texofab Limited,INE071Y01013,,540726,active
,TTGIL,TOMORROW TECHNOLOGIES GLOBAL INNOVATIONS LIMITED,INE135H01029,,512018,active
,TTGINDM,TTG Industries Ltd.,INE111E01019,,522185,delisted
,TTIENT,TTI Enterprise Limited,INE404F01031,,538597,active
TTKHLTCARE,TTKHLTCARE,TTK Healthcare Ltd.,INE910C01018,EQ,507747,active
TTKPRESTIG,TTKPRESTIG,TTK Prestige Ltd.,INE690A01028,EQ,517506,active
TTL,TTL,T T Ltd,INE592B01024,EQ,514142,active
,TTL-RE,T T Ltd,INE592B20016,,751012,suspended
,TTLEL,TTL ENTERPRISES LIMITED,INE664X01025,,514236,active
TTML,TTML,Tata Teleservices (Maharashtra) Ltd.,INE517B01013,EQ,532371,active
,TULASEEBIOE,Tulasee Bio-Ethanol Ltd.,INE276N01011,,524514,active
,TULIP,Tulip Telcom Ltd,INE122H01027,,532691,delisted
,TULIPFIN,Tulip Finance Ltd.,INE955C01013,,511521,delisted
,TULIPSTA,Tulip Star Hotels Ltd.,INE379C01016,,531088,delisted
,TULIVE,Tulive Developers Limited,INE637D01015,,505285,active
,TULSI,Tulsi Extrusions Limited,INE474I01012,,532948,suspended
,TULSYAN,Tulsyan NEC Ltd,INE463D01016,,513629,active
,TULSYANPP,Tulsyan NEC Ltd,IN9463D01014,,890137,delisted
,TULSYANPP6,Tulsyan NEC Ltd,IN9463D01022,,890138,delisted
,TUNITEX,Tuni Textile Mills Ltd.,INE560D01027,,531411,active
,TUNTEX-RE,Tuni Textile Mills Ltd.,INE560D20019,,751058,suspended
,TURBO,Turbotech Engineering Ltd.,INE764M01018,,504358,delisted
,TUSALDAH,TUSALDAH LIMITED,INE319M01011,,531301,active
,TUTIALKA,TUTICORIN ALKALI CHEMICALS AND FERTILIZERS LIMITED,INE400A01014,,506808,active
,TUTIS,Tutis Technologies Limited,INE953A01012,,532311,delisted
,TV18,Television Eighteen India Ltd.,INE889A01026,,532299,delisted
,TV18BRDCST,TV18 Broadcast Ltd.,INE886H01027,,532800,delisted
,TV18EQPP,Television Eighteen India Ltd.,IN9889A01065,,890130,delisted
,TVF1D,Tata Mutual Fund,INF277K010H7,,541676,suspended
,TVF1DZ,Tata Mutual Fund,INF277K012H3,,541677,suspended
,TVF1G,Tata Mutual Fund,INF277K019G0,,541678,suspended
,TVF1GZ,Tata Mutual Fund,INF277K011H5,,541679,suspended
,TVF2D,Tata Mutual Fund,INF277K014J5,,541742,suspended
,TVF2DZ,Tata Mutual Fund,INF277K016J0,,541743,suspended
,TVF2G,Tata Mutual Fund,INF277K013J7,,541744,suspended
,TVF2GZ,Tata Mutual Fund,INF277K015J2,,541745,suspended
,TVOLCON,Tivoli Construction Ltd.,INE747V01014,,511096,active
,TVSAUTOL,TVS Autolec Ltd.,INE134C01015,,520101,delisted
,TVSEL,"TVS Electronics Ltd.,",INE380A01018,,500423,delisted
,TVSELECT,TVS Electronics Ltd.,INE236G01019,,532513,active
,TVSFIN,TVS Finance and Services Ltd.,INE765A01010,,532319,delisted
TVSHLTD,TVSHLTD,TVS Holdings Limited,INE105A01035,EQ,520056,active
TVSMOTOR,TVSMOTOR,TVS Motor Company Ltd.,INE494B01023,EQ,532343,active
TVSSCS,TVSSCS,TVS Supply Chain Solutions Limited,INE395N01027,EQ,543965,active
TVSSRICHAK,TVSSRICHAK,TVS Srichakra Ltd.,INE421C01016,EQ,509243,active
,TVSSZDM,TVS-Suzuki Limited.,INE106A01017,,500424,delisted
TVTODAY,TVTODAY,T.V.Today Network Limited,INE038F01029,EQ,532515,active
,TVVISION,TV VISION LIMITED,INE871L01013,,540083,active
,TWILITAKA,Twilight Litaka Pharma Limited,INE783B01029,,506985,delisted
,TWINSTAR,Twinstar Industries Limited,INE070B01013,,531917,suspended
,TWIROST,Twin Roses Trades & Agencies Ltd.,INE436U01016,,512117,active
,TYCHE,Tyche Industries Ltd.,INE443B01012,,532384,active
,TYROON,Tyroon Tea Co. Ltd.,INE945B01016,,526945,active
,UBENGG,UB Engineering Ltd,INE328C01013,,509992,delisted
,UBHOLDINGS,United Breweries (Holdings) Ltd.,INE696A01025,,507458,delisted
UBL,UBL,United Breweries Ltd.,INE686F01025,EQ,532478,active
,UBROCPS,United Breweries Ltd.,INE686F03013,,710043,delisted
UCAL,UCAL,UCAL LIMITED,INE139B01016,EQ,500464,active
,UCIL,UNIFINZ CAPITAL INDIA LIMITED,INE926R01012,,541358,active
UCOBANK,UCOBANK,UCO Bank,INE691A01018,EQ,532505,active
,UCWL-RE,Udaipur Cement Works Limited,INE225C20011,,750793,suspended
,UDAICEMENT,Udaipur Cement Works Limited,INE225C01029,,530131,suspended
,UDAYJEW,Uday Jewellery Industries Limited.,INE551B01012,,539518,active
,UDL,UNIPLY DECOR LIMITED,INE493E01029,,526957,delisted
UDS,UDS,Updater Services Limited,INE851I01011,EQ,543996,active
,UEL,Ujaas Energy Limited,INE899L01030,,533644,suspended
UFBL,UFBL,UNITED FOODBRANDS LIMITED,INE382M01027,EQ,543283,active
UFLEX,UFLEX,Uflex Limited,INE516A01017,EQ,500148,active
,UFMINDL,UFM Industries Ltd,INE832E01010,,531610,active
UFO,UFO,UFO Moviez India Limited,INE527H01019,EQ,539141,active
UGARSUGAR,UGARSUGAR,Ugar Sugar Works Ltd.,INE071E01023,EQ,530363,active
,UGHOR,U.G.Hotels And Resorts Ltd.,INE692D01010,,526463,delisted
,UGRO-RE,UGRO CAPITAL LIMITED,INE583D20011,,750996,suspended
UGROCAP,UGROCAP,UGRO CAPITAL LIMITED,INE583D01011,EQ,511742,active
,UHZAVE-RE,U. H. ZAVERI LIMITED,INE556Z20010,,751051,suspended
,UHZAVERI,U. H. ZAVERI LIMITED,INE556Z01010,,541338,active
,UJJIVAN,Ujjivan Financial Services Limited,INE334L01012,,539874,delisted
UJJIVANSFB,UJJIVANSFB,Ujjivan Small Finance Bank Limited,INE551W01018,EQ,542904,active
,ULTACA-RE,Ultracab (India) Limited,INE010R20015,,750951,suspended
,ULTRACAB,Ultracab (India) Limited,INE010R01023,,538706,active
ULTRACEMCO,ULTRACEMCO,UltraTech Cement Ltd,INE481G01011,EQ,532538,active
,ULTRAMAR,Ultramarine & Pigments Ltd.,INE405A01021,,506685,active
UMAEXPORTS,UMAEXPORTS,Uma Exports Limited,INE0GIU01018,EQ,543513,active
,UMANGDAIRY,Umang Dairies Limited,INE864B01027,,500231,suspended
UMESLTD,UMESLTD,Usha Martin Education & Solutions Limited,INE240C01028,EQ,532398,active
,UMIYA,Umiya Tubes Limited,INE173U01015,,539798,active
UMIYA-MRO,UMIYA-MRO,UMIYA BUILDCON LIMITED,INE398B01018,EQ,532376,active
,UML,Umiya Mobile Limited,INE1P1A01018,,544464,active
,UNIABEXAL,Uni-Abex Alloy Products Ltd.,INE361D01012,,504605,active
,UNIAUTO,Universal Autofoundry Limited,INE203T01012,,539314,active
UNICHEMLAB,UNICHEMLAB,Unichem Laboratories Ltd.,INE351A01035,EQ,506690,active
,UNICK,Unick Fix-A- Form and Printers Limited,INE250G01010,,541503,active
,UNICRSE,Universal Credit & Securities Ltd.,INE607F01039,,531963,delisted
UNIDT,UNIDT,United Drilling Tools Ltd.,INE961D01019,EQ,522014,active
UNIECOM,UNIECOM,UNICOMMERCE ESOLUTIONS LIMITED,INE00U401027,EQ,544227,active
UNIENTER,UNIENTER,Uniphos Enterprises Limited.,INE037A01022,EQ,500429,active
,UNIFIED,UNIFIED DATA TECH SOLUTIONS LIMITED,INE1ABX01018,,544406,active
,UNIFLEX,Uniflex Cables Ltd.,INE146B01011,,500427,delisted
,UNIIN,Uniworth International ltd.,INE760D01015,,514282,suspended
,UNIJOLL,Unijolly Investments Co. Ltd.,INE130N01010,,503671,active
UNIMECH,UNIMECH,Unimech Aerospace and Manufacturing Limited,INE0U3I01011,EQ,544322,active
,UNIMEDIA,Universal Media Network Ltd.,INE100B01026,,531790,delisted
,UNIMERQ,Unimers India Ltd.,INE980B01039,,524264,suspended
,UNIMININ,Unimin India Ltd.,INE672C01014,,530321,delisted
,UNIOFFICE,Universal Office Automation Limited,INE951C01012,,523519,active
UNIONBANK,UNIONBANK,Union Bank of India,INE692A01016,EQ,532477,active
,UNIONBE,Union Bearings (India) Ltd.,INE670F01011,,522271,suspended
UNIPARTS,UNIPARTS,Uniparts India Limited,INE244O01017,EQ,543689,active
,UNIPLY,Uniply Industries Ltd.,INE950G01023,,532646,suspended
,UNIPORT,Uniport Computers Ltd,INE491B01011,,523632,delisted
,UNIQUEO,Unique Organics Ltd.,INE333E01019,,530997,active
,UNIROYAL,Uniroyal Industries Ltd,INE980D01019,,521226,active
,UNISEM,UNISEM AGRITECH LIMITED,INE1FHV01026,,544648,active
,UNISH,Unisys Softwares And Holdings Indus,INE200B01016,,531831,delisted
,UNISHIRE,Unishire Urban Infra Limited,INE210P01015,,537582,active
,UNISON,Unison Metals Ltd,INE099D01026,,538610,active
,UNISON-RE,Unison Metals Ltd,INE099D20018,,750993,suspended
,UNISTRMU,Unistar Multimedia Ltd,INE808C01014,,532035,suspended
,UNITDCR,United Credit ltd.,INE858C01027,,531091,active
UNITDSPR,UNITDSPR,United Spirits Limited,INE854D01024,EQ,532432,active
UNITECH,UNITECH,Unitech Ltd.,INE694A01020,EQ,507878,active
,UNITEDBNK,United Bank of India,INE695A01019,,533171,delisted
,UNITEDINT,United Interactive Limited,INE706D01018,,502893,active
,UNITEDPHCRP,UPL Limited,INE628A04014,,700086,delisted
,UNITEDTE,United Textiles Ltd.,INE727E01012,,521188,suspended
,UNITEDWESTB,United Western Bank Ltd,INE165A01013,,500430,delisted
,UNITINT,Unitech International Ltd,INE929K01011,,531867,active
,UNITY,Unity Infraprojects Limited,INE466H01028,,532746,suspended
,UNIVAFOODS,Univa Foods Limited,INE275F01019,,526683,suspended
,UNIVARTS,Universal Arts Ltd,INE464B01018,,532378,active
UNIVCABLES,UNIVCABLES,Universal Cables Ltd.,INE279A01012,EQ,504212,active
UNIVPHOTO,UNIVPHOTO,UNIVERSUS PHOTO IMAGINGS LIMITED,INE03V001013,EQ,542933,active
,UNIVPRIM,Universal Prime Aluminium Ltd,INE621D01019,,504673,delisted
,UNIVSTAR,Universal Starch-Chem Allied Ltd.,INE113E01015,,524408,active
,UNIWORTH,Uniworth Ltd.,INE207A01013,,514144,delisted
,UNIWORTHT,Uniworth Textiles Ltd.,INE486C01019,,500138,delisted
,UNIWSEC,Uniworth Securities Limited,INE728J01019,,512408,active
,UNJHAFOR,Unjha Formulations Ltd.,INE576D01015,,531762,active
,UNOINDL,Unno Industries Ltd,INE142N01023,,519273,delisted
UNOMINDA,UNOMINDA,UNO Minda Limited,INE405E01023,EQ,532539,active
,UNOMINDA-RE,UNO Minda Limited,INE405E20015,,750644,suspended
,UNQTYMI,Union Quality Plastics Ltd.,INE338N01019,,526799,suspended
,UNRYLMA,Uniroyal Marine Exports Ltd.,INE602H01010,,526113,active
,UNTTEMI,United Leasing & Industries Ltd,INE357P01014,,507808,active
,UPERGANGES,Upper Ganges Sugar Industries Ltd.,INE018B01012,,530505,delisted
,UPHOT,U.P. Hotels Ltd.,INE726E01014,,509960,active
UPL,UPLBBPH,UPL Limited,INE628A01036,EQ,534401,delisted
,UPL-RE,UPL Limited,INE628A20010,,750928,suspended
,UPLPP,UPL Limited,IN9628A01026,,890209,suspended
,UPROTECH,Unipro Technologies Limited,INE448F01012,,540189,active
,UPSURGE,Upsurge Investment And Finance Ltd.,INE890B01014,,531390,active
URAVIDEF,URAVIDEF,Uravi Defence and Technology Limited,INE568Z01015,EQ,543930,active
URBANCO,URBANCO,Urban Company Limited,INE0CAZ01013,EQ,544515,active
URJA,URJA,Urja Global Limited,INE550C01020,EQ,526987,active
,URJA-RE,Urja Global Limited,INE550C20012,,750651,suspended
,URJAPP,Urja Global Limited,IN9550C01028,,890152,delisted
,URSUGAR,UR SUGAR INDUSTRIES LIMITED,INE904R01027,,539097,active
,URSUGAR-RE,UR SUGAR INDUSTRIES LIMITED,INE904R20019,,750683,suspended
,USGTECH,USG Tech Solutions Ltd,INE718B01017,,532402,active
,USHAINDIA,Usha (India) Limited,INE068A01019,,500431,delisted
,USHAINTL,Usha International Ltd.,INE717B01019,,590012,delisted
,USHAISPAT,Usha Ispat Limited,INE150A01015,,500432,delisted
,USHAKIRA,Ushakiran Finance Ltd.,INE697C01011,,511507,active
USHAMART,USHAMART,Usha Martin Ltd.,INE228A01035,EQ,517146,active
,USHDI,Ushdev International Ltd,INE981D01025,,511736,suspended
,USHERAGRO,Usher Agro Limited,INE235G01011,,532765,delisted
USK,USK,Udayshivakumar infra Limited,INE0N0Y01013,EQ,543861,active
UTIAMC,UTIAMC,UTI Asset Management Company Limited,INE094J01016,EQ,543238,active
,UTIBANKETF,UTI Mutual Fund,INF789F1AUV1,,543226,active
,UTIGN,Grandmaster - 93  - open ended.not. 45507/00 30.3.00,INF189A01079,,500433,delisted
,UTIMRDM,Mastergrowth - 93 (Scheme Of UTI),INF189A01046,,500056,delisted
,UTINEXT50,UTI Mutual Fund,INF789F1AUW9,,540669,active
,UTINIFTETF,UTI Mutual Fund,INF789F1AZC0,,539313,active
,UTIQUE,UTIQUE ENTERPRISES LIMITED,INE096A01010,,500014,active
,UTISENSETF,UTI Mutual Fund,INF789FB1X58,,539312,active
,UTISUNDER,UTI Mutual Fund - Permiited,INF789F01042,,590102,delisted
,UTISXN50,UTI Mutual Fund,INF789F1AUU3,,542513,active
,UTIUS64I10,UNIT TRUST OF INDIA-SCHEME-64,INF189A01103,,590015,delisted
,UTIUS64I12,UNIT TRUST OF INDIA-SCHEME-64,INF189A01095,,590016,delisted
,UTKAR-RE,UTKARSH SMALL FINANCE BANK LIMITED,INE735W20017,,751049,suspended
UTKARSHBNK,UTKARSHBNK,UTKARSH SMALL FINANCE BANK LIMITED,INE735W01017,EQ,543942,active
,UTLINDS,UTL Industries Limited,INE184E01024,,500426,active
UTLSOLAR,UTLSOLAR,Fujiyama Power Systems Limited,INE12UR01024,EQ,544613,active
,UTLTD,UT Ltd.,INE487C01017,,526879,delisted
,UTTAMSTL,Uttam Galva Steels Ltd.,INE699A01011,,513216,delisted
UTTAMSUGAR,UTTAMSUGAR,Uttam Sugar Mills Ltd,INE786F01031,EQ,532729,active
,UTTAMVALUE,Uttam Value Steels Limited,INE292A01023,,500254,delisted
,UTVSOF,UTV Software Communications Ltd.,INE507B01022,,532619,delisted
,UVDRHOR,United Van Der Horst Ltd.,INE890G01021,,522091,active
,UVS,UVS HOSPITALITY AND SERVICES LIMITED,INE528C01018,,531652,active
,UYFINCORP,U. Y. FINCORP LIMITED,INE152C01025,,530579,active
V2RETAIL,V2RETAIL,V2 Retail Limited,INE945H01013,EQ,532867,active
,VAARAD,Vaarad Ventures Ltd,INE418B01048,,532320,active
,VADIDAI,Vadilal Dairy International Ltd.,INE159T01016,,519451,suspended
VADILALIND,VADILALIND,Vadilal Industries Ltd.,INE694D01016,EQ,519156,active
,VADILENT,Vadilal Enterprises Ltd.,INE693D01018,,519152,active
,VAGHANI,Vaghani Techno-Build Limited,INE554H01021,,531676,active
VAIBHAVGBL,VAIBHAVGBL,Vaibhav Global Ltd,INE884A01027,EQ,532156,active
,VAICC,Vaishno Cement Co. Ltd.,INE116E01018,,526941,active
,VAISHNAVI,Vaishnavi Gold Limited,INE535B01015,,590111,delisted
,VAJRABE,Vajra Bearings Ltd.,INE978B01017,,500438,delisted
VAKRANGEE,VAKRANGEE,Vakrangee Limited,INE051B01021,EQ,511431,active
,VAL30IETF,ICICI Prudential Mutual Fund,INF109KC16X5,,544275,active
,VALECHAENG,Valecha Engineering Ltd.,INE624C01015,,532389,suspended
,VALENC-RE,Valencia Nutrition Limited,INE08RT20016,,750837,suspended
,VALENCIA,Valencia Nutrition Limited,INE08RT01016,,542910,active
,VALIANT,Valiant Communications Ltd.,INE760B01019,,526775,active
,VALIANT-RE,Valiant Laboratories Limited,INE0JWS20017,,751016,suspended
VALIANTLAB,VALIANTLAB,Valiant Laboratories Limited,INE0JWS01017,EQ,543998,active
VALIANTORG,VALIANTORG,Valiant Organics Limited,INE565V01010,EQ,540145,active
,VALINDIA,Valencia India Limited,INE130701019,,544433,active
,VALLABH,Vallabh Poly-Plast International Lt,INE862K01014,,530403,delisted
,VALLABHSQ,Vallabh Steels ltd,INE457E01016,,513397,active
,VALLEY,Valley Magnesite Company Limited,INE834E01016,,539543,active
,VALLYAB,Valley Abresives Ltd.,INE904E01017,,513715,delisted
,VALPLAST,Valplast Technologies Limited,INE0QP701017,,544565,active
,VALSONQ,Valson Industries Ltd.,INE808A01018,,530459,active
